clock,passenger_enter,passenger_leave,car_enter,car_leave,motorcycle_enter,motorcycle_leave,bicycle_enter,bicycle_leave,walker,car_parked,motorcycle_parked,bicycle_parked,car_cannot_park,motorcycle_cannot_park,bicycle_cannot_park,car_left_failed,motorcycle_left_failed,bicycle_left_failed,CPU_time
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4586301369863,0.0,667.7041095890411,0.0,0.0,0.0,0.0,0.0,0.0,2.376521348953247
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4586301369863,-0.004657534246575342,668.6865753424657,0.0,0.004657534246575342,0.007671232876712329,0.0,0.0,0.0,
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4586301369863,-0.023287671232876714,669.6495890410959,0.0,0.01863013698630137,0.0326027397260274,0.0,0.0,0.0,
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4586301369863,-0.06684931506849315,670.5717808219179,0.0,0.04356164383561644,0.06904109589041096,0.0,0.0,0.0,
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4586301369863,-0.13917808219178082,671.452602739726,0.0,0.07232876712328767,0.11753424657534246,0.0,0.0,0.0,
5,3.74986301369863,3.74986301369863,0.8950684931506849,0.8950684931506849,1.2131506849315068,1.2131506849315068,0.8950684931506849,0.8950684931506849,1.4931506849315068,16.4586301369863,-0.004657534246575342,671.5778082191781,0.0,0.7380821917808219,0.4756164383561644,0.0,0.8726027397260274,0.0,
6,24.844657534246576,0.0,2.1701369863013698,0.0,6.489041095890411,0.0,2.1701369863013698,0.0,14.015342465753424,18.62876712328767,0.8945205479452055,673.0301369863014,0.0,5.58986301369863,1.6452054794520548,0.0,0.0,0.0,
7,17.06,0.0,4.570958904109589,0.0,0.0,0.0,1.0794520547945206,0.0,11.40958904109589,21.83342465753425,0.19808219178082193,673.1430136986302,1.3663013698630138,0.6964383561643835,0.9287671232876712,0.0,0.0,0.0,
8,16.745753424657533,16.745753424657533,3.3468493150684933,3.3468493150684933,4.984383561643836,4.984383561643836,3.3468493150684933,3.3468493150684933,10.135342465753425,18.648767123287673,0.0652054794520548,670.5805479452055,3.1846575342465755,4.858630136986301,3.052054794520548,0.0,4.725753424657534,0.0,
9,12.21013698630137,12.21013698630137,2.4416438356164383,2.4416438356164383,3.6391780821917807,3.6391780821917807,2.4416438356164383,2.4416438356164383,7.375342465753425,18.541643835616437,0.06273972602739726,669.8156164383562,0.10712328767123287,2.6471232876712327,1.3243835616438355,0.0,2.6446575342465755,0.0,
